tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length	coverage	FPKM	TPM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status
CUFF.1408	-	-	CUFF.1408	-	-	ENSMUST00000025631	443-626	-	1891.35	260.7009915	108.39	520.272	OK
CUFF.1487	-	-	CUFF.1487	-	-	ENSMUST00000162739	21-204	-	1891.35	260.7009915	108.39	520.272	OK
CUFF.2712	-	-	CUFF.2712	-	-	ENSMUST00000028938	0-423	-	1895.38	261.256481	834.68	1359.87	OK
CUFF.1425	-	-	CUFF.1425	-	-	ENSMUST00000052761	0-1180	-	1900.77	261.9994309	1452.35	1842.34	OK
CUFF.2219	-	-	CUFF.2219	-	-	ENSMUST00000016400	0-921	-	1901.3	262.0724853	1352.51	1757.4	OK
CUFF.2612	-	-	CUFF.2612	-	-	ENSMUST00000011058	69-278	-	1907.35	262.9064087	189.812	588.418	OK
CUFF.2200	-	-	CUFF.2200	-	-	ENSMUST00000152065	665-870	-	1909.64	263.2220591	174.164	580.547	OK
CUFF.2105	-	-	CUFF.2105	-	-	ENSMUST00000156859	0-2292	-	1912.54	263.6217909	1654.68	1957.57	OK
CUFF.2582	-	-	CUFF.2582	-	-	ENSMUST00000030051	0-317	-	1913.39	263.7389537	550.635	1063.73	OK
CUFF.520	-	-	CUFF.520	-	-	ENSMUST00000005647	2-782	-	1919.03	264.5163633	1281.67	1719.07	OK
CUFF.1565	-	-	CUFF.1565	-	-	ENSMUST00000152562	0-187	-	1927.14	265.6342342	127.286	487.929	OK
CUFF.1725	-	-	CUFF.1725	-	-	ENSMUST00000074557	187-374	-	1927.14	265.6342342	127.286	487.929	OK
CUFF.2006	-	-	CUFF.2006	-	-	ENSMUST00000092915	1016-1198	-	1928.56	265.8299649	108.986	523.131	OK
CUFF.1470	-	-	CUFF.1470	-	-	ENSMUST00000114748	0-1512	-	1939.95	267.3999463	1571.61	1925.81	OK
CUFF.427	-	-	CUFF.427	-	-	ENSMUST00000006235	0-1020	-	1947.7	268.4681953	1435.15	1820.19	OK
CUFF.2608	-	-	CUFF.2608	-	-	ENSMUST00000002043	14-205	-	1951.53	268.996117	124.62	560.79	OK
CUFF.668	-	-	CUFF.668	-	-	ENSMUST00000132846	3-492	-	1957.45	269.8121214	989.74	1492.72	OK
CUFF.2711	-	-	CUFF.2711	-	-	ENSMUST00000144845	18-302	-	1970.31	271.5847255	446.994	1089.55	OK
CUFF.1384	-	-	CUFF.1384	-	-	ENSMUST00000049385	1-342	-	1971.53	271.7528886	651.484	1175	OK
CUFF.325	-	-	CUFF.325	-	-	ENSMUST00000006027	0-569	-	1974	272.0933498	1115.52	1652.37	OK
CUFF.1469	-	-	CUFF.1469	-	-	ENSMUST00000026495	0-1662	-	1977.07	272.5165143	1632.66	2009.79	OK
CUFF.715	-	-	CUFF.715	-	-	ENSMUST00000164181	3-455	-	1977.49	272.5744065	930.331	1448.16	OK
CUFF.120	-	-	CUFF.120	-	-	ENSMUST00000033824	2-1221	-	1984.01	273.473114	1532.81	1952.62	OK
CUFF.2472	-	-	CUFF.2472	-	-	ENSMUST00000015236	0-447	-	1985.51	273.6798719	922.988	1428.86	OK
CUFF.654	-	-	CUFF.654	-	-	ENSMUST00000086199	2-1122	-	1990.55	274.3745783	1505.36	1905.61	OK
CUFF.1609	-	-	CUFF.1609	-	-	ENSMUST00000003521	0-468	-	1992.84	274.6902286	974.815	1568.18	OK
CUFF.2731	-	-	CUFF.2731	-	-	ENSMUST00000071462	397-577	-	2006.02	276.5069411	110.196	528.943	OK
CUFF.2114	-	-	CUFF.2114	-	-	ENSMUST00000102972	2-306	-	2018.17	278.1816798	535.033	1057.02	OK
CUFF.919	-	-	CUFF.919	-	-	ENSMUST00000173512	528-756	-	2053.55	283.0584086	260.992	730.777	OK
CUFF.2685	-	-	CUFF.2685	-	-	ENSMUST00000106004	2-329	-	2054.96	283.252761	630.85	1140.38	OK
CUFF.2222	-	-	CUFF.2222	-	-	ENSMUST00000150602	20-208	-	2063.17	284.3844157	126.609	569.739	OK
CUFF.292	-	-	CUFF.292	-	-	ENSMUST00000035804	0-603	-	2064.13	284.5167407	1210.52	1717.09	OK
CUFF.1917	-	-	CUFF.1917	-	-	ENSMUST00000054544	16-208	-	2075.85	286.1322089	165.295	599.193	OK
CUFF.778	-	-	CUFF.778	-	-	ENSMUST00000183037	4-473	-	2089.84	288.0605705	1023.49	1539.46	OK
CUFF.1618	-	-	CUFF.1618	-	-	ENSMUST00000142061	7-417	-	2091.03	288.2245984	890.173	1422.34	OK
CUFF.2772	-	-	CUFF.2772	-	-	ENSMUST00000014221	395-586	-	2114.15	291.4114263	166.16	602.33	OK
CUFF.13	-	-	CUFF.13	-	-	ENSMUST00000082392	0-957	-	2136.8	294.5334701	1546.21	1964.88	OK
CUFF.777	-	-	CUFF.777	-	-	ENSMUST00000105372	2-593	-	2138.24	294.7319576	1241.81	1765.38	OK
CUFF.1363	-	-	CUFF.1363	-	-	ENSMUST00000156380	3-222	-	2140.21	295.0034996	253.603	688.351	OK
CUFF.947	-	-	CUFF.947	-	-	ENSMUST00000052832	2-360	-	2170.77	299.2158465	775.685	1329.75	OK
CUFF.335	-	-	CUFF.335	-	-	ENSMUST00000069579	0-356	-	2172.55	299.4611992	780.043	1303.79	OK
CUFF.1036	-	-	CUFF.1036	-	-	ENSMUST00000054289	1-177	-	2174.14	299.6803625	112.701	540.965	OK
CUFF.973	-	-	CUFF.973	-	-	ENSMUST00000172820	14-222	-	2180.96	300.6204216	209.797	667.536	OK
CUFF.2080	-	-	CUFF.2080	-	-	ENSMUST00000108108	2-293	-	2184.37	301.0904512	545.302	1063.34	OK
CUFF.72	-	-	CUFF.72	-	-	ENSMUST00000000466	0-1278	-	2185.15	301.1979653	1713.48	2113.91	OK
CUFF.14	-	-	CUFF.14	-	-	ENSMUST00000082402	13-1540	-	2187.68	301.5466969	1784.79	2197.87	OK
CUFF.610	-	-	CUFF.610	-	-	ENSMUST00000131644	59-248	-	2193.75	302.383377	167.918	608.704	OK
CUFF.2527	-	-	CUFF.2527	-	-	ENSMUST00000102593	7-196	-	2193.75	302.383377	167.918	608.704	OK
CUFF.652	-	-	CUFF.652	-	-	ENSMUST00000140685	8-334	-	2197.96	302.9636774	681.46	1229.06	OK
CUFF.46	-	-	CUFF.46	-	-	ENSMUST00000135708	199-441	-	2213.73	305.1373918	344.25	819.643	OK
CUFF.2419	-	-	CUFF.2419	-	-	ENSMUST00000168083	0-254	-	2223.33	306.4606421	390.46	890.249	OK
CUFF.405	-	-	CUFF.405	-	-	ENSMUST00000011896	0-765	-	2231.56	307.5950536	1488.3	1929.09	OK
CUFF.9	-	-	CUFF.9	-	-	ENSMUST00000082408	0-679	-	2234.7	308.0278667	1413.89	1963.09	OK
CUFF.2193	-	-	CUFF.2193	-	-	ENSMUST00000088610	0-209	-	2264.98	312.2016188	227.775	702.305	OK
CUFF.1653	-	-	CUFF.1653	-	-	ENSMUST00000077320	6-387	-	2273.64	313.3953009	895.455	1478.54	OK
CUFF.1085	-	-	CUFF.1085	-	-	ENSMUST00000080492	4-316	-	2277.45	313.9204659	648.464	1246.07	OK
CUFF.78	-	-	CUFF.78	-	-	ENSMUST00000064798	2-311	-	2298.62	316.8385085	641.921	1206.81	OK
CUFF.2603	-	-	CUFF.2603	-	-	ENSMUST00000048249	0-341	-	2314.4	319.0136013	779.454	1361.14	OK
CUFF.1637	-	-	CUFF.1637	-	-	ENSMUST00000019323	0-1017	-	2340	322.5422688	1731.94	2200.03	OK
CUFF.1918	-	-	CUFF.1918	-	-	ENSMUST00000029610	1-945	-	2356.39	324.8014431	1706.18	2151.63	OK
CUFF.1071	-	-	CUFF.1071	-	-	ENSMUST00000015712	0-1425	-	2373.57	327.1695098	1915.33	2357.97	OK
CUFF.223	-	-	CUFF.223	-	-	ENSMUST00000007012	2-666	-	2384.94	328.7367344	1493.63	2007.43	OK
CUFF.1624	-	-	CUFF.1624	-	-	ENSMUST00000137321	5-189	-	2411.65	332.4184028	172.481	625.245	OK
CUFF.1090	-	-	CUFF.1090	-	-	ENSMUST00000041053	0-1194	-	2422.47	333.9098162	1877.22	2299.17	OK
CUFF.3	-	-	CUFF.3	-	-	ENSMUST00000084013	9-297	-	2423.93	334.1110605	592.306	1115.74	OK
CUFF.2505	-	-	CUFF.2505	-	-	ENSMUST00000113302	14-225	-	2424.06	334.1289795	263.218	714.449	OK
CUFF.969	-	-	CUFF.969	-	-	ENSMUST00000008036	0-306	-	2432.78	335.3309319	674.143	1218.64	OK
CUFF.872	-	-	CUFF.872	-	-	ENSMUST00000094280	0-462	-	2437.66	336.0035842	1193.56	1725.93	OK
CUFF.825	-	-	CUFF.825	-	-	ENSMUST00000048138	101-483	-	2438.4	336.1055847	965.806	1547.37	OK
CUFF.729	-	-	CUFF.729	-	-	ENSMUST00000023707	1-459	-	2444.79	336.9863732	1186.66	1715.02	OK
CUFF.1023	-	-	CUFF.1023	-	-	ENSMUST00000141355	4-380	-	2476.15	341.308991	960.116	1540.41	OK
CUFF.1392	-	-	CUFF.1392	-	-	ENSMUST00000167866	1-1101	-	2486.17	342.6901335	1886.16	2347.79	OK
CUFF.1072	-	-	CUFF.1072	-	-	ENSMUST00000168401	1-1425	-	2489.26	343.1160547	2008.61	2443.2	OK
CUFF.2598	-	-	CUFF.2598	-	-	ENSMUST00000059889	0-240	-	2499.62	344.5440624	396.707	909.121	OK
CUFF.1095	-	-	CUFF.1095	-	-	ENSMUST00000021942	475-653	-	2505.35	345.3338774	133.722	601.747	OK
CUFF.1714	-	-	CUFF.1714	-	-	ENSMUST00000034866	0-993	-	2511.58	346.1926118	1849.7	2357.07	OK
CUFF.2233	-	-	CUFF.2233	-	-	ENSMUST00000064740	4-1041	-	2526.53	348.2532985	1885.99	2345.05	OK
CUFF.23	-	-	CUFF.23	-	-	ENSMUST00000108644	0-303	-	2535.17	349.4442238	693.911	1269.99	OK
CUFF.1204	-	-	CUFF.1204	-	-	ENSMUST00000023210	1-978	-	2537.88	349.8177663	1863.75	2367.25	OK
CUFF.1758	-	-	CUFF.1758	-	-	ENSMUST00000023677	0-642	-	2540.69	350.2050927	1569.53	2107.12	OK
CUFF.2143	-	-	CUFF.2143	-	-	ENSMUST00000042334	7-654	-	2574.64	354.8847124	1600.32	2152.15	OK
CUFF.2081	-	-	CUFF.2081	-	-	ENSMUST00000095128	2-357	-	2576.89	355.1948492	927.513	1542.13	OK
CUFF.1634	-	-	CUFF.1634	-	-	ENSMUST00000021668	6-450	-	2652.87	365.6678242	1250.88	1831.64	OK
CUFF.125	-	-	CUFF.125	-	-	ENSMUST00000034300	4-215	-	2654.92	365.9503933	282.019	789.654	OK
CUFF.2670	-	-	CUFF.2670	-	-	ENSMUST00000031383	18-193	-	2662.97	367.0599938	136.014	612.063	OK
CUFF.395	-	-	CUFF.395	-	-	ENSMUST00000162194	2-981	-	2669.41	367.9476743	1961.25	2435.35	OK
CUFF.1620	-	-	CUFF.1620	-	-	ENSMUST00000110894	1-519	-	2671.96	368.2991626	1439.79	2044.8	OK
CUFF.55	-	-	CUFF.55	-	-	ENSMUST00000117710	0-202	-	2678.06	369.139978	255.307	707.003	OK
CUFF.10	-	-	CUFF.10	-	-	ENSMUST00000082405	13-672	-	2707.05	373.1359183	1697.59	2245.4	OK
CUFF.211	-	-	CUFF.211	-	-	ENSMUST00000135091	1-171	-	2710.47	373.6073262	140.014	536.722	OK
CUFF.939	-	-	CUFF.939	-	-	ENSMUST00000148235	16-186	-	2710.47	373.6073262	140.014	536.722	OK
CUFF.2395	-	-	CUFF.2395	-	-	ENSMUST00000118280	15-185	-	2710.47	373.6073262	140.014	536.722	OK
CUFF.415	-	-	CUFF.415	-	-	ENSMUST00000026743	0-1443	-	2719.9	374.907144	2207.6	2696.95	OK
CUFF.811	-	-	CUFF.811	-	-	ENSMUST00000056085	1039-1224	-	2729.73	376.2620972	192.993	643.309	OK
CUFF.2506	-	-	CUFF.2506	-	-	ENSMUST00000113301	0-185	-	2729.73	376.2620972	192.993	643.309	OK
CUFF.2627	-	-	CUFF.2627	-	-	ENSMUST00000075242	2-309	-	2746.06	378.5130012	775.324	1356.82	OK
CUFF.1320	-	-	CUFF.1320	-	-	ENSMUST00000069036	277-442	-	2746.81	378.6163801	120.214	577.029	OK
CUFF.1750	-	-	CUFF.1750	-	-	ENSMUST00000106701	0-431	-	2769.43	381.7342887	1279.4	1850.07	OK
CUFF.1654	-	-	CUFF.1654	-	-	ENSMUST00000041466	49-446	-	2803.7	386.4580167	1179.13	1768.7	OK
CUFF.2833	-	-	CUFF.2833	-	-	ENSMUST00000041901	1-564	-	2833.96	390.629012	1627.7	2247.77	OK
CUFF.1776	-	-	CUFF.1776	-	-	ENSMUST00000027153	1-1292	-	2841.03	391.6035308	2255.49	2744.07	OK
CUFF.1686	-	-	CUFF.1686	-	-	ENSMUST00000010007	0-846	-	2851.44	393.0384303	2002.29	2532.17	OK
CUFF.1197	-	-	CUFF.1197	-	-	ENSMUST00000089377	9-408	-	2856.24	393.7000555	1212.99	1829.43	OK
CUFF.646	-	-	CUFF.646	-	-	ENSMUST00000073722	53-216	-	2872.09	395.8847969	121.689	584.109	OK
CUFF.1947	-	-	CUFF.1947	-	-	ENSMUST00000036996	1-407	-	2875.45	396.3479346	1240.93	1876.05	OK
CUFF.1516	-	-	CUFF.1516	-	-	ENSMUST00000135869	5-249	-	2876.44	396.4843947	487.755	1056.8	OK
CUFF.1764	-	-	CUFF.1764	-	-	ENSMUST00000044051	2-251	-	2903.28	400.1839821	509.825	1242.7	OK
CUFF.128	-	-	CUFF.128	-	-	ENSMUST00000023085	0-383	-	2909.98	401.1075006	1180.8	1885.14	OK
CUFF.2422	-	-	CUFF.2422	-	-	ENSMUST00000167027	181-414	-	2913.34	401.5706382	425.652	970.486	OK
CUFF.1086	-	-	CUFF.1086	-	-	ENSMUST00000060251	4-239	-	2915.59	401.880775	438.91	995.989	OK
CUFF.1660	-	-	CUFF.1660	-	-	ENSMUST00000023116	0-2342	-	2932.52	404.2143821	2567.93	2910.09	OK
CUFF.2469	-	-	CUFF.2469	-	-	ENSMUST00000129315	31-193	-	2937.61	404.9159805	122.441	587.715	OK
CUFF.2585	-	-	CUFF.2585	-	-	ENSMUST00000005487	313-494	-	2950.16	406.6458546	197.258	657.526	OK
CUFF.827	-	-	CUFF.827	-	-	ENSMUST00000087342	0-193	-	2979.33	410.6666059	246.657	760.527	OK
CUFF.160	-	-	CUFF.160	-	-	ENSMUST00000072697	0-1266	-	2982.52	411.1063109	2359.56	2876.6	OK
CUFF.2318	-	-	CUFF.2318	-	-	ENSMUST00000060738	5-285	-	3004.41	414.1235974	708.406	1331.8	OK
CUFF.2329	-	-	CUFF.2329	-	-	ENSMUST00000040668	903-1068	-	3021.49	416.4778803	144.257	552.986	OK
CUFF.510	-	-	CUFF.510	-	-	ENSMUST00000044043	0-390	-	3056.63	421.3215278	1271.5	1932.68	OK
CUFF.1512	-	-	CUFF.1512	-	-	ENSMUST00000045356	1-294	-	3068.63	422.9755907	798.83	1421.65	OK
CUFF.1787	-	-	CUFF.1787	-	-	ENSMUST00000182079	15-194	-	3069.53	423.0996455	199.462	664.873	OK
CUFF.396	-	-	CUFF.396	-	-	ENSMUST00000023760	4-1050	-	3087.96	425.6400104	2328.66	2859.63	OK
CUFF.588	-	-	CUFF.588	-	-	ENSMUST00000095218	1-189	-	3094.76	426.5773127	232.116	738.551	OK
CUFF.1073	-	-	CUFF.1073	-	-	ENSMUST00000025563	0-549	-	3132.28	431.7490161	1777.6	2485.74	OK
CUFF.1218	-	-	CUFF.1218	-	-	ENSMUST00000022980	0-540	-	3145.31	433.5450528	1770.49	2453.71	OK
CUFF.1594	-	-	CUFF.1594	-	-	ENSMUST00000189503	0-176	-	3261.21	449.5205438	202.862	676.206	OK
CUFF.159	-	-	CUFF.159	-	-	ENSMUST00000150070	119-422	-	3264.99	450.0415736	916.486	1571.12	OK
CUFF.382	-	-	CUFF.382	-	-	ENSMUST00000004729	0-767	-	3272.13	451.025741	2224.04	2813.67	OK
CUFF.1385	-	-	CUFF.1385	-	-	ENSMUST00000152521	9-219	-	3284.37	452.7128852	377.817	1001.21	OK
CUFF.1207	-	-	CUFF.1207	-	-	ENSMUST00000023761	14-174	-	3382.23	466.2017683	148.765	570.267	OK
CUFF.2152	-	-	CUFF.2152	-	-	ENSMUST00000156520	6-166	-	3382.23	466.2017683	148.765	570.267	OK
CUFF.2263	-	-	CUFF.2263	-	-	ENSMUST00000029017	1-1868	-	3395.39	468.015724	2896.15	3367.87	OK
CUFF.2394	-	-	CUFF.2394	-	-	ENSMUST00000090031	24-207	-	3404.43	469.2617847	238.458	758.73	OK
CUFF.1383	-	-	CUFF.1383	-	-	ENSMUST00000151513	127-328	-	3405.2	469.3679204	335.524	907.887	OK
CUFF.24	-	-	CUFF.24	-	-	ENSMUST00000041111	1-206	-	3437.35	473.7994306	367.68	909.524	OK
CUFF.2392	-	-	CUFF.2392	-	-	ENSMUST00000022097	2-351	-	3491.47	481.2592544	1261.73	1989.22	OK
CUFF.1611	-	-	CUFF.1611	-	-	ENSMUST00000001845	641-807	-	3492.97	481.4660123	191.184	693.043	OK
CUFF.1440	-	-	CUFF.1440	-	-	ENSMUST00000042834	2-825	-	3494.95	481.7389326	2448.69	3041.58	OK
CUFF.2312	-	-	CUFF.2312	-	-	ENSMUST00000184538	1-239	-	3577.89	493.1712642	583.393	1250.13	OK
CUFF.1865	-	-	CUFF.1865	-	-	ENSMUST00000043077	2-453	-	3586.66	494.3801085	1750.44	2533.3	OK
CUFF.332	-	-	CUFF.332	-	-	ENSMUST00000132509	298-481	-	3593.56	495.3311947	260.136	802.086	OK
CUFF.79	-	-	CUFF.79	-	-	ENSMUST00000191598	0-193	-	3606.56	497.1230962	308.322	863.301	OK
CUFF.2629	-	-	CUFF.2629	-	-	ENSMUST00000028286	0-837	-	3618.05	498.7068614	2554.66	3180.29	OK
CUFF.1586	-	-	CUFF.1586	-	-	ENSMUST00000190103	70-227	-	3626.65	499.8922732	151.608	581.164	OK
CUFF.2302	-	-	CUFF.2302	-	-	ENSMUST00000125810	83-239	-	3713.34	511.8414993	152.58	584.889	OK
CUFF.1074	-	-	CUFF.1074	-	-	ENSMUST00000048792	3-249	-	3715.45	512.1323387	661.179	1306.23	OK
CUFF.2260	-	-	CUFF.2260	-	-	ENSMUST00000116621	0-453	-	3748.55	516.6947956	1847.8	2662.23	OK
CUFF.596	-	-	CUFF.596	-	-	ENSMUST00000020440	22-278	-	3783.68	521.5370648	759.323	1518.65	OK
CUFF.518	-	-	CUFF.518	-	-	ENSMUST00000074761	26-216	-	3809.94	525.1567058	313.19	876.932	OK
CUFF.1814	-	-	CUFF.1814	-	-	ENSMUST00000014438	0-300	-	3865.24	532.7791791	1084.33	1798.41	OK
CUFF.725	-	-	CUFF.725	-	-	ENSMUST00000043675	0-311	-	3875.15	534.1451594	1160.78	1862.36	OK
CUFF.1780	-	-	CUFF.1780	-	-	ENSMUST00000114459	832-982	-	3905.3	538.3009925	132.236	634.732	OK
CUFF.1879	-	-	CUFF.1879	-	-	ENSMUST00000143379	972-1122	-	3905.3	538.3009925	132.236	634.732	OK
CUFF.287	-	-	CUFF.287	-	-	ENSMUST00000078246	51-317	-	4037.85	556.5714958	879.915	1565.95	OK
CUFF.307	-	-	CUFF.307	-	-	ENSMUST00000021993	2-335	-	4052.44	558.5825606	1370.01	2227.76	OK
CUFF.381	-	-	CUFF.381	-	-	ENSMUST00000106599	38-206	-	4115.59	567.2870667	236.135	732.019	OK
CUFF.2003	-	-	CUFF.2003	-	-	ENSMUST00000029515	0-297	-	4173.46	575.2637851	1162.07	1936.79	OK
CUFF.111	-	-	CUFF.111	-	-	ENSMUST00000023514	2-385	-	4188.61	577.3520396	1729.77	2516.97	OK
CUFF.36	-	-	CUFF.36	-	-	ENSMUST00000110467	58-209	-	4190.71	577.6415006	157.632	604.256	OK
CUFF.2288	-	-	CUFF.2288	-	-	ENSMUST00000134745	0-151	-	4190.71	577.6415006	157.632	604.256	OK
CUFF.2433	-	-	CUFF.2433	-	-	ENSMUST00000032216	3-306	-	4302.1	592.9953396	1243.8	1963.9	OK
CUFF.1756	-	-	CUFF.1756	-	-	ENSMUST00000159295	0-236	-	4314.47	594.7004028	706.005	1412.01	OK
CUFF.320	-	-	CUFF.320	-	-	ENSMUST00000164924	1-179	-	4384.35	604.3325625	312.017	846.903	OK
CUFF.1538	-	-	CUFF.1538	-	-	ENSMUST00000133348	26-196	-	4435.32	611.3581947	256.693	816.75	OK
CUFF.2700	-	-	CUFF.2700	-	-	ENSMUST00000109083	19-246	-	4438.01	611.7289805	664.092	1275.75	OK
CUFF.891	-	-	CUFF.891	-	-	ENSMUST00000089534	656-808	-	4460.71	614.8579162	156.595	704.677	OK
CUFF.319	-	-	CUFF.319	-	-	ENSMUST00000026583	2-190	-	4470.2	616.1660043	379.826	928.464	OK
CUFF.1269	-	-	CUFF.1269	-	-	ENSMUST00000097642	1-173	-	4487.65	618.5712875	276.773	853.382	OK
CUFF.889	-	-	CUFF.889	-	-	ENSMUST00000089534	1-156	-	4494.22	619.4768869	204.752	742.227	OK
CUFF.2838	-	-	CUFF.2838	-	-	ENSMUST00000029385	0-151	-	4571.69	630.1552414	157.632	709.344	OK
CUFF.1135	-	-	CUFF.1135	-	-	ENSMUST00000085163	4-151	-	4632.89	638.5909623	161.921	620.699	OK
CUFF.1141	-	-	CUFF.1141	-	-	ENSMUST00000181586	0-510	-	4668.55	643.5062859	2566.93	3352.57	OK
CUFF.750	-	-	CUFF.750	-	-	ENSMUST00000088299	2-312	-	4775.93	658.3073923	1458.86	2329.06	OK
CUFF.1019	-	-	CUFF.1019	-	-	ENSMUST00000073080	0-317	-	4920.13	678.183715	1564.3	2377.74	OK
CUFF.1367	-	-	CUFF.1367	-	-	ENSMUST00000050581	863-1014	-	4952.66	682.6676039	210.176	761.888	OK
CUFF.2304	-	-	CUFF.2304	-	-	ENSMUST00000120939	53-204	-	4952.66	682.6676039	210.176	761.888	OK
CUFF.1628	-	-	CUFF.1628	-	-	ENSMUST00000045035	1-265	-	5147.07	709.4648015	1142.04	1908.4	OK
CUFF.1015	-	-	CUFF.1015	-	-	ENSMUST00000000090	0-441	-	5189.14	715.2636704	2536.77	3355.37	OK
CUFF.1140	-	-	CUFF.1140	-	-	ENSMUST00000034276	0-510	-	5224.63	720.1555615	2885.85	3663.71	OK
CUFF.506	-	-	CUFF.506	-	-	ENSMUST00000043870	0-204	-	5307.68	731.6030553	602.84	1302.91	OK
CUFF.1337	-	-	CUFF.1337	-	-	ENSMUST00000075341	453-591	-	5345.13	736.76511	143.735	689.926	OK
CUFF.437	-	-	CUFF.437	-	-	ENSMUST00000143971	0-227	-	5434.3	749.0561758	838.853	1625.28	OK
CUFF.2693	-	-	CUFF.2693	-	-	ENSMUST00000027853	0-377	-	5448.53	751.0176188	2251.87	3262.05	OK
CUFF.545	-	-	CUFF.545	-	-	ENSMUST00000034214	11-173	-	5581.46	769.3405007	293.857	906.06	OK
CUFF.590	-	-	CUFF.590	-	-	ENSMUST00000167504	1-166	-	5768.3	795.0942603	336.6	913.629	OK
CUFF.828	-	-	CUFF.828	-	-	ENSMUST00000173879	4-154	-	5857.95	807.4514887	238.024	793.415	OK
CUFF.1246	-	-	CUFF.1246	-	-	ENSMUST00000161401	0-310	-	5861.37	807.9228966	1804.38	2636.18	OK
CUFF.2503	-	-	CUFF.2503	-	-	ENSMUST00000168376	2-146	-	5916.02	815.4557748	220.393	798.924	OK
CUFF.2389	-	-	CUFF.2389	-	-	ENSMUST00000139253	3-178	-	5991.67	825.8832632	430.711	1065.44	OK
CUFF.1975	-	-	CUFF.1975	-	-	ENSMUST00000110476	203-346	-	6073.34	837.1405397	221.934	804.511	OK
CUFF.1629	-	-	CUFF.1629	-	-	ENSMUST00000108451	1-267	-	6139.74	846.2930212	1401.9	2266.9	OK
CUFF.1495	-	-	CUFF.1495	-	-	ENSMUST00000030851	1-163	-	6168.98	850.3234211	342.833	930.548	OK
CUFF.2142	-	-	CUFF.2142	-	-	ENSMUST00000129935	0-177	-	6178.08	851.5777522	470.67	1120.64	OK
CUFF.237	-	-	CUFF.237	-	-	ENSMUST00000082002	2-138	-	6215.33	856.7122392	175.018	670.902	OK
CUFF.624	-	-	CUFF.624	-	-	ENSMUST00000040766	237-373	-	6215.33	856.7122392	175.018	670.902	OK
CUFF.22	-	-	CUFF.22	-	-	ENSMUST00000076657	0-254	-	6225.32	858.0892465	1280.71	2124.1	OK
CUFF.796	-	-	CUFF.796	-	-	ENSMUST00000025404	0-654	-	6380.65	879.4997126	4136.92	5095.32	OK
CUFF.1668	-	-	CUFF.1668	-	-	ENSMUST00000036380	4-166	-	6462.75	890.8162597	367.322	979.524	OK
CUFF.6	-	-	CUFF.6	-	-	ENSMUST00000082407	8-202	-	6468.19	891.5661016	654.363	1492.76	OK
CUFF.763	-	-	CUFF.763	-	-	ENSMUST00000038108	0-229	-	6513.84	897.8584326	1039.41	1818.96	OK
CUFF.745	-	-	CUFF.745	-	-	ENSMUST00000081180	0-389	-	6658.05	917.7361337	2886.07	3742.71	OK
CUFF.2782	-	-	CUFF.2782	-	-	ENSMUST00000059080	0-192	-	6706.58	924.4254398	661.179	1508.31	OK
CUFF.1869	-	-	CUFF.1869	-	-	ENSMUST00000141931	2-199	-	6716.13	925.7417982	704.81	1510.31	OK
CUFF.2257	-	-	CUFF.2257	-	-	ENSMUST00000027634	3-263	-	6807.47	938.3319738	1495.28	2349.73	OK
CUFF.1139	-	-	CUFF.1139	-	-	ENSMUST00000181795	0-271	-	6913.85	952.9952415	1668.81	2664.23	OK
CUFF.674	-	-	CUFF.674	-	-	ENSMUST00000153512	0-231	-	7017.74	967.3152913	1167.8	2060.82	OK
CUFF.1635	-	-	CUFF.1635	-	-	ENSMUST00000138101	1-155	-	7082.1	976.186582	334.883	927.368	OK
CUFF.243	-	-	CUFF.243	-	-	ENSMUST00000115231	4-138	-	7174.64	988.9421639	177.63	799.336	OK
CUFF.541	-	-	CUFF.541	-	-	ENSMUST00000069552	97-241	-	7281.25	1003.637135	275.491	854.023	OK
CUFF.2790	-	-	CUFF.2790	-	-	ENSMUST00000120495	0-191	-	7318.23	1008.734405	706.181	1453.9	OK
CUFF.1468	-	-	CUFF.1468	-	-	ENSMUST00000135678	1-229	-	7410.65	1021.473446	1200.56	2000.94	OK
CUFF.672	-	-	CUFF.672	-	-	ENSMUST00000014457	4-231	-	7426.88	1023.710566	1188.37	2097.13	OK
CUFF.1868	-	-	CUFF.1868	-	-	ENSMUST00000133839	2-182	-	7622.89	1050.728306	617.1	1388.48	OK
CUFF.2259	-	-	CUFF.2259	-	-	ENSMUST00000151708	152-408	-	7753.45	1068.72451	1658.11	2587.9	OK
CUFF.133	-	-	CUFF.133	-	-	ENSMUST00000161741	0-266	-	7799.13	1075.020976	1819.48	2744.14	OK
CUFF.980	-	-	CUFF.980	-	-	ENSMUST00000090781	68-216	-	7801.69	1075.373843	321.655	991.768	OK
CUFF.100	-	-	CUFF.100	-	-	ENSMUST00000182052	0-165	-	7965.75	1097.98764	504.9	1202.14	OK
CUFF.888	-	-	CUFF.888	-	-	ENSMUST00000119002	9-136	-	8083.23	1114.180916	187.421	718.446	OK
CUFF.1560	-	-	CUFF.1560	-	-	ENSMUST00000026459	0-1590	-	8175.83	1126.944768	6913.69	7669.68	OK
CUFF.278	-	-	CUFF.278	-	-	ENSMUST00000034881	1-251	-	8336.1	1149.036157	1697.91	2650	OK
CUFF.1699	-	-	CUFF.1699	-	-	ENSMUST00000128059	18-140	-	8589.75	1183.998912	162.585	780.408	OK
