tracking_id	class_code	nearest_ref_id	gene_id	gene_short_name	tss_id	locus	length1	length2	coverage	FPKM	FPKM_conf_lo	FPKM_conf_hi	FPKM_status	TPM
CUFF.11268	-	-	CUFF.11268	-	-	ENSCAFT00000009851	Mar-81	ENSCAFT00000009851:3-3181	-	27.742	24.4575	29.7057	OK	3.560007436
CUFF.19575	-	-	CUFF.19575	-	-	ENSCAFT00000002002	0-942	ENSCAFT00000002002:0-942	-	27.746	19.0945	27.6581	OK	3.560520738
CUFF.14233	-	-	CUFF.14233	-	-	ENSCAFT00000018498	0-1103	ENSCAFT00000018498:0-1103	-	27.7487	20.1618	28.8591	OK	3.560867217
CUFF.3050	-	-	CUFF.3050	-	-	ENSCAFT00000049380	166-774	ENSCAFT00000049380:166-774	-	27.7488	15.5988	25.998	OK	3.56088005
CUFF.14845	-	-	CUFF.14845	-	-	ENSCAFT00000003552	0-2694	ENSCAFT00000003552:0-2694	-	27.7494	23.9957	29.418	OK	3.560957045
CUFF.16788	-	-	CUFF.16788	-	-	ENSCAFT00000000259	0-2214	ENSCAFT00000000259:0-2214	-	27.7595	23.3879	29.8381	OK	3.562253133
CUFF.6421	-	-	CUFF.6421	-	-	ENSCAFT00000009484	19-882	ENSCAFT00000009484:19-882	-	27.7637	18.5687	27.411	OK	3.562792101
CUFF.2201	-	-	CUFF.2201	-	-	ENSCAFT00000017668	Feb-96	ENSCAFT00000017668:2-7296	-	27.7657	25.9603	29.3529	OK	3.563048752
CUFF.8304	-	-	CUFF.8304	-	-	ENSCAFT00000014925	21-1143	ENSCAFT00000014925:21-1143	-	27.7681	20.3062	29.2448	OK	3.563356733
CUFF.14528	-	-	CUFF.14528	-	-	ENSCAFT00000018446	0-9765	ENSCAFT00000018446:0-9765	-	27.7729	26.3014	29.0365	OK	3.563972696
CUFF.5279	-	-	CUFF.5279	-	-	ENSCAFT00000023387	3-795	ENSCAFT00000023387:3-795	-	27.779	17.8934	27.1154	OK	3.564755482
CUFF.17241	-	-	CUFF.17241	-	-	ENSCAFT00000006109	0-1463	ENSCAFT00000006109:0-1463	-	27.7801	21.7578	28.1659	OK	3.56489664
CUFF.21113	-	-	CUFF.21113	-	-	ENSCAFT00000018016	0-1023	ENSCAFT00000018016:0-1023	-	27.7971	19.7139	28.0257	OK	3.567078174
CUFF.2943	-	-	CUFF.2943	-	-	ENSCAFT00000014975	64-1181	ENSCAFT00000014975:64-1181	-	27.8008	20.2995	29.1806	OK	3.567552979
CUFF.12198	-	-	CUFF.12198	-	-	ENSCAFT00000045309	3-869	ENSCAFT00000045309:3-869	-	27.8026	18.6303	27.4419	OK	3.567783965
CUFF.6841	-	-	CUFF.6841	-	-	ENSCAFT00000013709	31-1332	ENSCAFT00000013709:31-1332	-	27.8083	21.1992	28.489	OK	3.56851542
CUFF.4520	-	-	CUFF.4520	-	-	ENSCAFT00000035516	0-1348	ENSCAFT00000035516:0-1348	-	27.8093	21.3496	28.8705	OK	3.568643746
CUFF.11222	-	-	CUFF.11222	-	-	ENSCAFT00000017822	Oct-56	ENSCAFT00000017822:10-5356	-	27.8114	25.5708	29.7102	OK	3.568913229
CUFF.9722	-	-	CUFF.9722	-	-	ENSCAFT00000024816	131-1177	ENSCAFT00000024816:131-1177	-	27.8146	19.9057	28.3474	OK	3.569323871
CUFF.3920	-	-	CUFF.3920	-	-	ENSCAFT00000020366	2-Jan	ENSCAFT00000020366:1-2802	-	27.8234	24.1687	29.6953	OK	3.570453136
CUFF.12471	-	-	CUFF.12471	-	-	ENSCAFT00000000232	15-2001	ENSCAFT00000000232:15-2001	-	27.8242	23.054	29.1468	OK	3.570555796
CUFF.20261	-	-	CUFF.20261	-	-	ENSCAFT00000045511	431-1167	ENSCAFT00000045511:431-1167	-	27.8343	17.3294	28.5861	OK	3.571851885
CUFF.14228	-	-	CUFF.14228	-	-	ENSCAFT00000018682	0-1014	ENSCAFT00000018682:0-1014	-	27.8367	19.6738	27.8444	OK	3.572159866
CUFF.15026	-	-	CUFF.15026	-	-	ENSCAFT00000002373	31-257	ENSCAFT00000002373:31-257	-	27.8411	2.89413	11.0942	OK	3.572724498
CUFF.3410	-	-	CUFF.3410	-	-	ENSCAFT00000013331	4-548	ENSCAFT00000013331:4-548	-	27.8419	14.4281	24.8484	OK	3.572827159
CUFF.19688	-	-	CUFF.19688	-	-	ENSCAFT00000022789	20-1527	ENSCAFT00000022789:20-1527	-	27.846	21.9182	28.5009	OK	3.573353293
CUFF.14634	-	-	CUFF.14634	-	-	ENSCAFT00000030172	26-3259	ENSCAFT00000030172:26-3259	-	27.85	24.5809	29.9084	OK	3.573866596
CUFF.3332	-	-	CUFF.3332	-	-	ENSCAFT00000043351	12-Jan	ENSCAFT00000043351:1-2412	-	27.8501	23.7376	29.5703	OK	3.573879428
CUFF.7465	-	-	CUFF.7465	-	-	ENSCAFT00000027007	15-3005	ENSCAFT00000027007:15-3005	-	27.8532	24.3911	30.0057	OK	3.574277237
CUFF.11803	-	-	CUFF.11803	-	-	ENSCAFT00000047136	12-1366	ENSCAFT00000047136:12-1366	-	27.8537	21.416	28.501	OK	3.5743414
CUFF.11888	-	-	CUFF.11888	-	-	ENSCAFT00000011619	0-841	ENSCAFT00000011619:0-841	-	27.8668	18.4064	26.9614	OK	3.576022465
CUFF.18351	-	-	CUFF.18351	-	-	ENSCAFT00000021256	11-1290	ENSCAFT00000021256:11-1290	-	27.8703	21.1377	29.6609	OK	3.576471604
CUFF.16118	-	-	CUFF.16118	-	-	ENSCAFT00000022385	3684-3933	ENSCAFT00000022385:3684-3933	-	27.8818	3.9402	13.134	OK	3.577947348
CUFF.2714	-	-	CUFF.2714	-	-	ENSCAFT00000025718	0-997	ENSCAFT00000025718:0-997	-	27.8836	19.6813	28.9752	OK	3.578178334
CUFF.10086	-	-	CUFF.10086	-	-	ENSCAFT00000027308	730-1069	ENSCAFT00000027308:730-1069	-	27.8904	8.03926	18.3295	OK	3.579050948
CUFF.8330	-	-	CUFF.8330	-	-	ENSCAFT00000021188	0-4827	ENSCAFT00000021188:0-4827	-	27.8918	25.4746	29.8785	OK	3.579230604
CUFF.19927	-	-	CUFF.19927	-	-	ENSCAFT00000030501	2-690	ENSCAFT00000030501:2-690	-	27.8919	16.7955	26.1439	OK	3.579243436
CUFF.3963	-	-	CUFF.3963	-	-	ENSCAFT00000006341	110-342	ENSCAFT00000006341:110-342	-	27.8926	2.81928	12.6868	OK	3.579333264
CUFF.4184	-	-	CUFF.4184	-	-	ENSCAFT00000023266	5-237	ENSCAFT00000023266:5-237	-	27.8926	2.81928	12.6868	OK	3.579333264
CUFF.17533	-	-	CUFF.17533	-	-	ENSCAFT00000006295	0-899	ENSCAFT00000006295:0-899	-	27.894	18.9165	28.1322	OK	3.57951292
CUFF.524	-	-	CUFF.524	-	-	ENSCAFT00000043963	21-Feb	ENSCAFT00000043963:2-1921	-	27.8942	23.0068	29.3123	OK	3.579538585
CUFF.20494	-	-	CUFF.20494	-	-	ENSCAFT00000031134	3-1019	ENSCAFT00000031134:3-1019	-	27.9024	19.7424	28.0041	OK	3.580590855
CUFF.3814	-	-	CUFF.3814	-	-	ENSCAFT00000048646	218-1730	ENSCAFT00000048646:218-1730	-	27.9062	21.9899	28.5508	OK	3.581078492
CUFF.346	-	-	CUFF.346	-	-	ENSCAFT00000019366	133-977	ENSCAFT00000019366:133-977	-	27.9065	18.4701	27.1239	OK	3.581116989
CUFF.11507	-	-	CUFF.11507	-	-	ENSCAFT00000046776	672-1023	ENSCAFT00000046776:672-1023	-	27.9148	8.69614	19.5663	OK	3.582182091
CUFF.10523	-	-	CUFF.10523	-	-	ENSCAFT00000029020	16-Feb	ENSCAFT00000029020:2-2216	-	27.9221	23.5356	30.035	OK	3.583118868
CUFF.511	-	-	CUFF.511	-	-	ENSCAFT00000008391	53-327	ENSCAFT00000008391:53-327	-	27.9232	5.17212	14.3228	OK	3.583260026
CUFF.10612	-	-	CUFF.10612	-	-	ENSCAFT00000000344	227-501	ENSCAFT00000000344:227-501	-	27.9232	5.17212	14.3228	OK	3.583260026
CUFF.19424	-	-	CUFF.19424	-	-	ENSCAFT00000000634	0-1273	ENSCAFT00000000634:0-1273	-	27.9247	21.1516	29.6294	OK	3.583452514
CUFF.5747	-	-	CUFF.5747	-	-	ENSCAFT00000046521	0-1960	ENSCAFT00000046521:0-1960	-	27.9258	23.0817	29.1997	OK	3.583593672
CUFF.7773	-	-	CUFF.7773	-	-	ENSCAFT00000031918	4-1788	ENSCAFT00000031918:4-1788	-	27.9317	22.7313	28.9029	OK	3.584350793
CUFF.14620	-	-	CUFF.14620	-	-	ENSCAFT00000021747	2-900	ENSCAFT00000021747:2-900	-	27.9342	18.9376	28.1635	OK	3.584671607
CUFF.15956	-	-	CUFF.15956	-	-	ENSCAFT00000050027	40-817	ENSCAFT00000050027:40-817	-	27.9353	17.818	26.9374	OK	3.584812765
CUFF.5399	-	-	CUFF.5399	-	-	ENSCAFT00000017140	0-2653	ENSCAFT00000017140:0-2653	-	27.9469	24.12	29.5849	OK	3.586301342
CUFF.5186	-	-	CUFF.5186	-	-	ENSCAFT00000016861	12-1401	ENSCAFT00000016861:12-1401	-	27.9509	21.6612	28.8816	OK	3.586814644
CUFF.4126	-	-	CUFF.4126	-	-	ENSCAFT00000026253	0-1650	ENSCAFT00000026253:0-1650	-	27.9569	22.4631	28.8057	OK	3.587584597
CUFF.3419	-	-	CUFF.3419	-	-	ENSCAFT00000027369	1223-3071	ENSCAFT00000027369:1223-3071	-	27.9716	22.9469	29.1407	OK	3.589470983
CUFF.3793	-	-	CUFF.3793	-	-	ENSCAFT00000015181	36-594	ENSCAFT00000015181:36-594	-	27.9724	14.8476	24.811	OK	3.589573643
CUFF.10974	-	-	CUFF.10974	-	-	ENSCAFT00000026778	125-718	ENSCAFT00000026778:125-718	-	27.9777	15.4419	25.3688	OK	3.590253769
CUFF.9493	-	-	CUFF.9493	-	-	ENSCAFT00000004709	2974-3243	ENSCAFT00000004709:2974-3243	-	27.986	4.863	14.9943	OK	3.591318871
CUFF.20442	-	-	CUFF.20442	-	-	ENSCAFT00000017996	57-2274	ENSCAFT00000017996:57-2274	-	27.9888	23.6021	29.2568	OK	3.591678182
CUFF.10068	-	-	CUFF.10068	-	-	ENSCAFT00000024819	20-1088	ENSCAFT00000024819:20-1088	-	27.9894	20.2101	28.9883	OK	3.591755177
CUFF.17626	-	-	CUFF.17626	-	-	ENSCAFT00000021205	1-1513	ENSCAFT00000021205:1-1513	-	27.9895	22.062	28.695	OK	3.59176801
CUFF.18396	-	-	CUFF.18396	-	-	ENSCAFT00000007439	3-919	ENSCAFT00000007439:3-919	-	27.9935	19.1605	28.3242	OK	3.592281312
CUFF.18230	-	-	CUFF.18230	-	-	ENSCAFT00000017621	378-637	ENSCAFT00000017621:378-637	-	28.0215	4.62987	14.3105	OK	3.595874428
CUFF.13199	-	-	CUFF.13199	-	-	ENSCAFT00000044998	0-705	ENSCAFT00000044998:0-705	-	28.0332	17.1636	27.0598	OK	3.597375837
CUFF.14666	-	-	CUFF.14666	-	-	ENSCAFT00000025695	1731-2331	ENSCAFT00000025695:1731-2331	-	28.0336	15.6251	25.7996	OK	3.597427167
CUFF.12659	-	-	CUFF.12659	-	-	ENSCAFT00000044191	46-1937	ENSCAFT00000044191:46-1937	-	28.034	23.0592	29.4005	OK	3.597478497
CUFF.18558	-	-	CUFF.18558	-	-	ENSCAFT00000047868	4-330	ENSCAFT00000047868:4-330	-	28.0371	7.69105	18.0573	OK	3.597876306
CUFF.17131	-	-	CUFF.17131	-	-	ENSCAFT00000044068	2-1002	ENSCAFT00000044068:2-1002	-	28.0522	19.7312	29.3243	OK	3.599814022
CUFF.10821	-	-	CUFF.10821	-	-	ENSCAFT00000024933	1-1416	ENSCAFT00000024933:1-1416	-	28.0709	21.8025	28.2739	OK	3.60221371
CUFF.519	-	-	CUFF.519	-	-	ENSCAFT00000044791	1242-1461	ENSCAFT00000044791:1242-1461	-	28.0785	2.48887	11.9466	OK	3.603188984
CUFF.9557	-	-	CUFF.9557	-	-	ENSCAFT00000029661	3864-4083	ENSCAFT00000029661:3864-4083	-	28.0785	2.48887	11.9466	OK	3.603188984
CUFF.12884	-	-	CUFF.12884	-	-	ENSCAFT00000009182	3779-3998	ENSCAFT00000009182:3779-3998	-	28.0785	2.48887	11.9466	OK	3.603188984
CUFF.17959	-	-	CUFF.17959	-	-	ENSCAFT00000049870	29-248	ENSCAFT00000049870:29-248	-	28.0785	2.48887	11.9466	OK	3.603188984
CUFF.1494	-	-	CUFF.1494	-	-	ENSCAFT00000001475	65-940	ENSCAFT00000001475:65-940	-	28.0792	18.8124	28.0317	OK	3.603278812
CUFF.3923	-	-	CUFF.3923	-	-	ENSCAFT00000025520	48-1152	ENSCAFT00000025520:48-1152	-	28.081	20.4398	29.3267	OK	3.603509798
CUFF.8133	-	-	CUFF.8133	-	-	ENSCAFT00000043846	8-483	ENSCAFT00000043846:8-483	-	28.0918	13.0815	24.0975	OK	3.604895714
CUFF.6781	-	-	CUFF.6781	-	-	ENSCAFT00000023395	48-814	ENSCAFT00000023395:48-814	-	28.094	17.9315	26.8973	OK	3.60517803
CUFF.2337	-	-	CUFF.2337	-	-	ENSCAFT00000036933	328-678	ENSCAFT00000036933:328-678	-	28.0988	8.72099	19.6222	OK	3.605793993
CUFF.10851	-	-	CUFF.10851	-	-	ENSCAFT00000018633	Apr-39	ENSCAFT00000018633:4-2139	-	28.1047	23.5385	29.972	OK	3.606551113
CUFF.6764	-	-	CUFF.6764	-	-	ENSCAFT00000008923	1-1135	ENSCAFT00000008923:1-1135	-	28.1129	20.6681	29.9928	OK	3.607603383
CUFF.21716	-	-	CUFF.21716	-	-	ENSCAFT00000043677	12-607	ENSCAFT00000043677:12-607	-	28.1132	15.5732	25.65	OK	3.607641881
CUFF.19899	-	-	CUFF.19899	-	-	ENSCAFT00000029408	0-1413	ENSCAFT00000029408:0-1413	-	28.1173	21.8333	28.3139	OK	3.608168015
CUFF.5216	-	-	CUFF.5216	-	-	ENSCAFT00000030533	0-1184	ENSCAFT00000030533:0-1184	-	28.1246	20.9002	28.9104	OK	3.609104792
CUFF.9187	-	-	CUFF.9187	-	-	ENSCAFT00000022548	Apr-66	ENSCAFT00000022548:4-2366	-	28.1288	23.907	29.7684	OK	3.609643759
CUFF.7597	-	-	CUFF.7597	-	-	ENSCAFT00000049903	0-587	ENSCAFT00000049903:0-587	-	28.1311	15.414	25.6281	OK	3.609938908
CUFF.6617	-	-	CUFF.6617	-	-	ENSCAFT00000048954	1-1165	ENSCAFT00000048954:1-1165	-	28.1428	20.8847	28.7515	OK	3.611440317
CUFF.13016	-	-	CUFF.13016	-	-	ENSCAFT00000016309	7-1171	ENSCAFT00000016309:7-1171	-	28.1428	20.8847	28.7515	OK	3.611440317
CUFF.21396	-	-	CUFF.21396	-	-	ENSCAFT00000003202	12-591	ENSCAFT00000003202:12-591	-	28.1498	15.4387	25.2291	OK	3.612338596
CUFF.19409	-	-	CUFF.19409	-	-	ENSCAFT00000047275	0-3936	ENSCAFT00000047275:0-3936	-	28.1538	25.3143	29.9396	OK	3.612851898
CUFF.9158	-	-	CUFF.9158	-	-	ENSCAFT00000017947	86-777	ENSCAFT00000017947:86-777	-	28.1674	17.0381	26.6615	OK	3.614597126
CUFF.4348	-	-	CUFF.4348	-	-	ENSCAFT00000012763	0-3086	ENSCAFT00000012763:0-3086	-	28.1735	24.7627	30.0967	OK	3.615379911
CUFF.8712	-	-	CUFF.8712	-	-	ENSCAFT00000022797	12-935	ENSCAFT00000022797:12-935	-	28.1756	19.3695	27.8731	OK	3.615649395
CUFF.6527	-	-	CUFF.6527	-	-	ENSCAFT00000006203	10-Mar	ENSCAFT00000006203:3-2210	-	28.1829	23.7585	29.4882	OK	3.616586172
CUFF.15759	-	-	CUFF.15759	-	-	ENSCAFT00000025065	30-585	ENSCAFT00000025065:30-585	-	28.211	14.9278	24.9452	OK	3.62019212
CUFF.18818	-	-	CUFF.18818	-	-	ENSCAFT00000042805	0-555	ENSCAFT00000042805:0-555	-	28.211	14.9278	24.9452	OK	3.62019212
CUFF.7640	-	-	CUFF.7640	-	-	ENSCAFT00000046363	1-583	ENSCAFT00000046363:1-583	-	28.2147	15.3591	25.4737	OK	3.620666924
CUFF.16628	-	-	CUFF.16628	-	-	ENSCAFT00000021416	1884-3567	ENSCAFT00000021416:1884-3567	-	28.2175	22.7352	28.8886	OK	3.621026236
CUFF.21303	-	-	CUFF.21303	-	-	ENSCAFT00000049609	9-985	ENSCAFT00000049609:9-985	-	28.2182	19.7697	28.9285	OK	3.621116064
CUFF.20520	-	-	CUFF.20520	-	-	ENSCAFT00000016373	16-3645	ENSCAFT00000016373:16-3645	-	28.2265	25.2029	30.8803	OK	3.622181166
CUFF.21150	-	-	CUFF.21150	-	-	ENSCAFT00000009440	1712-1960	ENSCAFT00000009440:1712-1960	-	28.2313	3.95609	13.187	OK	3.622797128
CUFF.11829	-	-	CUFF.11829	-	-	ENSCAFT00000046687	0-736	ENSCAFT00000046687:0-736	-	28.2437	17.6256	26.5125	OK	3.624388365
CUFF.17239	-	-	CUFF.17239	-	-	ENSCAFT00000007253	2-Feb	ENSCAFT00000007253:2-2802	-	28.2539	24.5667	30.1731	OK	3.625697286
CUFF.12139	-	-	CUFF.12139	-	-	ENSCAFT00000009156	3528-4310	ENSCAFT00000009156:3528-4310	-	28.2591	18.1223	27.4622	OK	3.626364579
CUFF.8004	-	-	CUFF.8004	-	-	ENSCAFT00000008054	15-Feb	ENSCAFT00000008054:2-2215	-	28.2615	23.8418	29.556	OK	3.62667256
CUFF.12097	-	-	CUFF.12097	-	-	ENSCAFT00000048199	May-81	ENSCAFT00000048199:5-4081	-	28.262	25.4879	30.1415	OK	3.626736723
CUFF.4527	-	-	CUFF.4527	-	-	ENSCAFT00000047314	511-802	ENSCAFT00000047314:511-802	-	28.2821	5.9938	17.6068	OK	3.629316066
CUFF.9016	-	-	CUFF.9016	-	-	ENSCAFT00000015397	122-413	ENSCAFT00000015397:122-413	-	28.2821	5.9938	17.6068	OK	3.629316066
CUFF.8965	-	-	CUFF.8965	-	-	ENSCAFT00000043239	1371-1602	ENSCAFT00000043239:1371-1602	-	28.2846	2.83149	12.7417	OK	3.62963688
CUFF.5819	-	-	CUFF.5819	-	-	ENSCAFT00000004052	4231-4568	ENSCAFT00000004052:4231-4568	-	28.2871	8.08697	18.4383	OK	3.629957694
CUFF.8737	-	-	CUFF.8737	-	-	ENSCAFT00000017768	2-1488	ENSCAFT00000017768:2-1488	-	28.3019	22.2279	28.9037	OK	3.631856912
CUFF.14058	-	-	CUFF.14058	-	-	ENSCAFT00000044433	0-1532	ENSCAFT00000044433:0-1532	-	28.3066	22.4144	29.1032	OK	3.632460042
CUFF.3418	-	-	CUFF.3418	-	-	ENSCAFT00000003721	1-986	ENSCAFT00000003721:1-986	-	28.3116	19.921	29.3282	OK	3.63310167
CUFF.6783	-	-	CUFF.6783	-	-	ENSCAFT00000002351	49-302	ENSCAFT00000002351:49-302	-	28.3178	4.30879	13.3572	OK	3.633897288
CUFF.12323	-	-	CUFF.12323	-	-	ENSCAFT00000047094	2400-2653	ENSCAFT00000047094:2400-2653	-	28.3178	4.30879	13.3572	OK	3.633897288
CUFF.16835	-	-	CUFF.16835	-	-	ENSCAFT00000031301	0-515	ENSCAFT00000031301:0-515	-	28.334	14.1822	24.7659	OK	3.635976162
CUFF.10015	-	-	CUFF.10015	-	-	ENSCAFT00000043858	4-819	ENSCAFT00000043858:4-819	-	28.3385	18.5923	26.8852	OK	3.636553627
CUFF.2781	-	-	CUFF.2781	-	-	ENSCAFT00000029489	4017-4280	ENSCAFT00000029489:4017-4280	-	28.3391	4.55945	14.5073	OK	3.636630623
CUFF.12347	-	-	CUFF.12347	-	-	ENSCAFT00000025303	2-590	ENSCAFT00000025303:2-590	-	28.3414	15.5732	25.5845	OK	3.636925771
CUFF.9175	-	-	CUFF.9175	-	-	ENSCAFT00000024804	1-259	ENSCAFT00000024804:1-259	-	28.3502	4.64781	14.366	OK	3.638055036
CUFF.12628	-	-	CUFF.12628	-	-	ENSCAFT00000005101	881-2180	ENSCAFT00000005101:881-2180	-	28.3565	21.6514	29.1203	OK	3.638863487
CUFF.12257	-	-	CUFF.12257	-	-	ENSCAFT00000028462	3-1282	ENSCAFT00000028462:3-1282	-	28.377	21.5638	28.979	OK	3.641494161
CUFF.8709	-	-	CUFF.8709	-	-	ENSCAFT00000000904	0-1617	ENSCAFT00000000904:0-1617	-	28.3782	22.7193	29.6632	OK	3.641648152
CUFF.7050	-	-	CUFF.7050	-	-	ENSCAFT00000029202	11-1094	ENSCAFT00000029202:11-1094	-	28.3796	20.5342	29.3921	OK	3.641827807
CUFF.21114	-	-	CUFF.21114	-	-	ENSCAFT00000010788	0-2070	ENSCAFT00000010788:0-2070	-	28.3825	23.6983	30.0705	OK	3.642199952
CUFF.14645	-	-	CUFF.14645	-	-	ENSCAFT00000012929	67-543	ENSCAFT00000012929:67-543	-	28.3887	13.283	24.7339	OK	3.64299557
CUFF.13382	-	-	CUFF.13382	-	-	ENSCAFT00000030382	221-647	ENSCAFT00000030382:221-647	-	28.3981	11.7713	22.0072	OK	3.64420183
CUFF.470	-	-	CUFF.470	-	-	ENSCAFT00000014626	56-333	ENSCAFT00000014626:56-333	-	28.4161	5.50965	14.9548	OK	3.64651169
CUFF.1363	-	-	CUFF.1363	-	-	ENSCAFT00000003753	7-893	ENSCAFT00000003753:7-893	-	28.4252	19.194	28.545	OK	3.647679453
CUFF.1549	-	-	CUFF.1549	-	-	ENSCAFT00000012414	Jan-85	ENSCAFT00000012414:1-2885	-	28.4259	24.7961	30.5038	OK	3.64776928
CUFF.14759	-	-	CUFF.14759	-	-	ENSCAFT00000023974	5-400	ENSCAFT00000023974:5-400	-	28.427	10.7632	20.6985	OK	3.647910439
CUFF.5375	-	-	CUFF.5375	-	-	ENSCAFT00000007633	1-1650	ENSCAFT00000007633:1-1650	-	28.4287	22.8734	29.0215	OK	3.648128592
CUFF.6376	-	-	CUFF.6376	-	-	ENSCAFT00000014024	14-2729	ENSCAFT00000014024:14-2729	-	28.4289	24.6532	30.2344	OK	3.648154257
CUFF.18509	-	-	CUFF.18509	-	-	ENSCAFT00000006756	9-1485	ENSCAFT00000006756:9-1485	-	28.4386	22.3047	28.9518	OK	3.649399015
CUFF.19823	-	-	CUFF.19823	-	-	ENSCAFT00000007449	5-1082	ENSCAFT00000007449:5-1082	-	28.4497	20.5474	29.3534	OK	3.650823429
CUFF.6689	-	-	CUFF.6689	-	-	ENSCAFT00000031817	3-1168	ENSCAFT00000031817:3-1168	-	28.4536	21.0539	29.1011	OK	3.651323898
CUFF.4623	-	-	CUFF.4623	-	-	ENSCAFT00000030820	6-466	ENSCAFT00000030820:6-466	-	28.4594	12.7971	23.6983	OK	3.652068186
CUFF.13590	-	-	CUFF.13590	-	-	ENSCAFT00000016167	1-1545	ENSCAFT00000016167:1-1545	-	28.4598	22.5932	29.3712	OK	3.652119517
CUFF.5072	-	-	CUFF.5072	-	-	ENSCAFT00000001614	0-324	ENSCAFT00000001614:0-324	-	28.4683	7.73853	18.1687	OK	3.653210284
CUFF.9395	-	-	CUFF.9395	-	-	ENSCAFT00000010304	27-414	ENSCAFT00000010304:27-414	-	28.4694	10.4224	19.718	OK	3.653351442
CUFF.12412	-	-	CUFF.12412	-	-	ENSCAFT00000049902	558-902	ENSCAFT00000049902:558-902	-	28.4818	8.5562	19.6476	OK	3.654942679
CUFF.4998	-	-	CUFF.4998	-	-	ENSCAFT00000025920	2-Aug	ENSCAFT00000025920:8-2802	-	28.4877	24.7755	30.4329	OK	3.6556998
CUFF.2999	-	-	CUFF.2999	-	-	ENSCAFT00000006287	0-1133	ENSCAFT00000006287:0-1133	-	28.4949	20.8788	30.5004	OK	3.656623744
CUFF.15642	-	-	CUFF.15642	-	-	ENSCAFT00000017324	2-1016	ENSCAFT00000017324:2-1016	-	28.5091	20.2114	28.7044	OK	3.658445966
CUFF.3693	-	-	CUFF.3693	-	-	ENSCAFT00000046530	1268-1486	ENSCAFT00000046530:1268-1486	-	28.5095	2.50028	12.0014	OK	3.658497297
CUFF.7081	-	-	CUFF.7081	-	-	ENSCAFT00000024010	380-598	ENSCAFT00000024010:380-598	-	28.5095	2.50028	12.0014	OK	3.658497297
CUFF.14841	-	-	CUFF.14841	-	-	ENSCAFT00000005532	50-1255	ENSCAFT00000005532:50-1255	-	28.5145	21.3501	29.4921	OK	3.659138924
CUFF.10566	-	-	CUFF.10566	-	-	ENSCAFT00000020762	60-1284	ENSCAFT00000020762:60-1284	-	28.5177	21.464	29.7468	OK	3.659549566
CUFF.9103	-	-	CUFF.9103	-	-	ENSCAFT00000009586	185-908	ENSCAFT00000009586:185-908	-	28.5307	17.641	29.1001	OK	3.661217798
CUFF.20310	-	-	CUFF.20310	-	-	ENSCAFT00000019330	14-2990	ENSCAFT00000019330:14-2990	-	28.5443	25.0186	30.8062	OK	3.662963026
CUFF.5494	-	-	CUFF.5494	-	-	ENSCAFT00000010986	1003-2325	ENSCAFT00000010986:1003-2325	-	28.5531	21.8519	29.1084	OK	3.664092291
CUFF.4637	-	-	CUFF.4637	-	-	ENSCAFT00000000035	3-1134	ENSCAFT00000000035:3-1134	-	28.5563	20.9157	30.5543	OK	3.664502932
CUFF.19181	-	-	CUFF.19181	-	-	ENSCAFT00000001076	169-819	ENSCAFT00000001076:169-819	-	28.5564	16.7711	25.4921	OK	3.664515765
CUFF.9507	-	-	CUFF.9507	-	-	ENSCAFT00000025384	0-2948	ENSCAFT00000025384:0-2948	-	28.5574	24.9974	30.766	OK	3.66464409
CUFF.11697	-	-	CUFF.11697	-	-	ENSCAFT00000010290	Feb-46	ENSCAFT00000010290:2-2346	-	28.569	24.2766	30.2295	OK	3.666132667
CUFF.5802	-	-	CUFF.5802	-	-	ENSCAFT00000001435	234-1391	ENSCAFT00000001435:234-1391	-	28.578	21.1052	29.2081	OK	3.667287597
CUFF.19434	-	-	CUFF.19434	-	-	ENSCAFT00000045366	1825-2072	ENSCAFT00000045366:1825-2072	-	28.5877	3.97211	13.2404	OK	3.668532355
CUFF.21094	-	-	CUFF.21094	-	-	ENSCAFT00000049392	4-367	ENSCAFT00000049392:4-367	-	28.5953	9.6099	21.9226	OK	3.669507629
CUFF.12842	-	-	CUFF.12842	-	-	ENSCAFT00000046188	268-504	ENSCAFT00000046188:268-504	-	28.6028	3.69533	13.3956	OK	3.67047007
CUFF.20912	-	-	CUFF.20912	-	-	ENSCAFT00000003214	0-4769	ENSCAFT00000003214:0-4769	-	28.6043	26.1044	30.6533	OK	3.670662559
CUFF.7855	-	-	CUFF.7855	-	-	ENSCAFT00000017638	4-1404	ENSCAFT00000017638:4-1404	-	28.605	22.1918	28.7325	OK	3.670752387
CUFF.3631	-	-	CUFF.3631	-	-	ENSCAFT00000023873	0-714	ENSCAFT00000023873:0-714	-	28.6066	17.558	28.5508	OK	3.670957708
CUFF.13056	-	-	CUFF.13056	-	-	ENSCAFT00000001664	4-931	ENSCAFT00000001664:4-931	-	28.6224	19.6387	28.576	OK	3.672985251
CUFF.20270	-	-	CUFF.20270	-	-	ENSCAFT00000018510	0-1323	ENSCAFT00000018510:0-1323	-	28.6249	21.9178	29.1688	OK	3.673306065
CUFF.6620	-	-	CUFF.6620	-	-	ENSCAFT00000027276	1-1297	ENSCAFT00000027276:1-1297	-	28.6339	21.8698	29.4401	OK	3.674460995
CUFF.12105	-	-	CUFF.12105	-	-	ENSCAFT00000032509	50-984	ENSCAFT00000032509:50-984	-	28.6466	19.7249	28.712	OK	3.67609073
